"unique_id","PERWT","SEX","EDUC","INCWAGE"
"20100111205142",17754.6,2,6,0
"20100111206541",33552,1,6,80000
"20100111206542",35788.8,2,7,57000
"20100111206543",26282.4,2,6,62000
"20100111207931",2376.6,1,7,0
"20100111207932",2236.8,2,6,0
"20100111209331",12721.8,1,6,40000
"20100111209332",10764.6,2,2,25000
"20100111210731",9646.2,2,6,20000
"20100111210732",10485,1,6,0
"20100111210733",10205.4,2,6,0
"20100111210734",13001.4,1,6,20000
"20100111212131",10345.2,2,6,0
"20100111213531",14818.8,2,7,0
"20100111216321",12721.8,1,10,22000
"20100111216322",11603.4,2,10,0
"20100111216323",19432.2,1,4,0
"20100111221911",8947.2,2,6,0
"20100111221912",9087,1,6,0
"20100111223311",5172.6,1,4,12500
"20100111223312",5452.2,2,6,7000
"20100111224711",10764.6,2,11,46000
"20100111226111",7689,1,10,78000
"20100111226112",6990,2,6,0
"20100111227511",10764.6,1,3,0
"20100111228901",11323.8,1,10,2100
"20100111230301",11323.8,2,7,0
"20100111230302",11743.2,1,11,63000
"20100111231701",24045.6,2,6,0
"20100111233101",3215.4,1,6,30000
"20100111233102",3075.6,2,10,49800
"20100111234501",11184,2,10,0
"20100111235891",7828.8,2,11,115000
"20100111237291",12302.4,2,7,19000
"20100111237292",13420.8,2,4,0
"20100111238691",15517.8,1,8,0
"20100111238692",16077,2,8,24900
"20100111240091",14119.8,1,6,15000
"20100111240092",9366.6,2,6,0
"20100111242881",12302.4,1,2,0
"20100111242882",10904.4,2,6,16000
"20100111244281",9087,1,10,70000
"20100111245681",11044.2,2,6,2500
"20100111247081",9366.6,2,7,28000
"20100111247082",46134,1,7,0
"20100111248481",45994.2,2,11,44000
"20100111249871",6011.4,1,7,30000
"20100111249872",7129.8,2,7,23400
"20100111249873",8667.6,2,6,0
"20100111251271",8527.8,1,8,0
"20100111252671",11044.2,1,4,0
"20100111254071",13840.2,1,10,0
"20100111254072",13281,2,10,0
"20100111254073",11743.2,1,6,6000
"20100111255471",7129.8,2,11,39000
"20100111256861",15797.4,1,6,16600
"20100111256862",22787.4,1,6,20000
"20100111259661",12582,1,10,10000
"20100111259662",11463.6,2,6,0
"20100111261061",13560.6,1,6,46000
"20100111261062",13141.2,2,6,9700
"20100111261063",10624.8,1,6,500
"20100111261064",10485,1,6,0
"20100111263851",8248.2,2,6,0
"20100111263852",10485,2,6,9000
"20100111263854",18593.4,1,4,0
"20100111263855",7409.4,1,2,0
"20100111265251",9786,2,8,0
"20100111266651",12302.4,2,5,0
"20100111266652",16636.2,2,6,12000
"20100111269451",12721.8,1,6,25100
"20100111270841",7409.4,2,10,35000
"20100111270842",9506.4,1,6,40000
"20100111272241",12022.8,1,7,75000
"20100111272242",13001.4,2,8,30000
"20100111272243",8667.6,2,6,5000
"20100111273641",1537.8,1,7,0
"20100111275041",19991.4,1,10,30000
"20100111275042",9226.8,2,6,30000
"20100111277831",6430.8,1,6,42000
"20100111277832",5731.8,2,10,45000
"20100111279231",11044.2,1,8,10200
"20100111279232",10485,2,10,48000
"20100111282031",36627.6,2,8,23000
"20100111284821",13001.4,1,6,0
"20100111284822",13141.2,2,6,0
"20100111286221",20830.2,1,6,0
"20100111289021",8667.6,2,11,33000
"20100111289022",10205.4,1,6,35000
"20100111290421",17614.8,2,5,5300
"20100111291811",7129.8,1,6,0
"20100111291812",8108.4,2,6,0
"20100111293211",8947.2,1,2,0
"20100111293212",8248.2,2,6,0
"20100111294611",21389.4,2,6,42000
"20100111297411",10205.4,1,8,52000
"20100111297412",10624.8,2,11,50000
"20100111298801",7549.2,2,10,22000
"20100111298802",9087,2,6,3000
"20100111298803",13281,1,4,0
"20100111300201",10065.6,1,4,0
"20100111301601",10205.4,1,6,0
"20100111301602",17195.4,1,6,0
"20100111303001",1398,1,3,21000
"20100111303002",1677.6,2,6,14500
"20100111303003",1537.8,2,6,0
"20100111304401",17055.6,2,6,0
"20100111304402",18174,1,6,0
"20100111305791",14818.8,1,6,50000
"20100111305792",17195.4,2,6,50000
"20100111307191",10205.4,1,6,0
"20100111308591",12302.4,2,11,30000
"20100111308593",18034.2,2,11,35000
"20100111309991",6011.4,1,10,0
"20100111309992",7409.4,2,8,0
"20100111311391",11743.2,2,8,0
"20100111312781",29777.4,1,10,37300
"20100111312782",50048.4,2,10,30000
"20100111312783",42918.6,1,6,30000
"20100111314181",12442.2,2,2,30
"20100111314182",11603.4,1,6,0
"20100111315581",6710.4,1,8,30000
"20100111315582",8947.2,2,7,0
"20100111318381",7269.6,1,6,41000
"20100111318382",7689,2,6,0
"20100111318383",6990,2,3,0
"20100111319771",10764.6,2,6,30000
"20100111319772",15657.6,2,10,30000
"20100111319775",15657.6,2,10,31000
"20100111321171",13141.2,2,11,0
"20100111322571",3355.2,2,8,25000
"20100111323971",12721.8,2,8,52000
"20100111323972",14119.8,1,7,30000
"20100111323974",18453.6,2,6,0
"20100111325371",6990,2,6,26000
"20100111325372",8527.8,1,7,0
"20100111328161",25443.6,2,10,35000
"20100111328162",45714.6,1,10,35000
"20100111329561",11883,2,7,26000
"20100111330961",2935.8,2,6,32000
"20100111332361",46972.8,2,6,0
"20100111333751",12162.6,2,1,0
"20100111335151",17894.4,2,4,12000
"20100111335152",26282.4,1,4,10700
"20100111336551",9087,1,7,0
"20100111337951",7409.4,2,3,0
"20100111337952",13281,1,6,0
"20100111339351",10764.6,2,11,63000
"20100111339352",9087,1,10,85000
"20100111340741",17475,2,7,12200
"20100111343543",19152.6,2,5,0
"20100111344941",1398,1,6,0
"20100111344942",1957.2,2,7,18200
"20100111344943",1957.2,1,4,0
"20100111347731",21669,2,11,0
"20100111347732",12582,1,11,46800
"20100111349131",14679,1,6,8000
"20100111349132",13980,2,6,0
"20100111350531",9925.8,1,11,49000
"20100111350532",9506.4,2,11,68000
"20100111351931",8947.2,2,6,0
"20100111351936",12442.2,2,7,0
"20100111353331",9925.8,2,10,27000
"20100111354721",3075.6,1,6,31000
"20100111356121",10205.4,1,6,0
"20100111360321",9087,2,7,28000
"20100111360322",11323.8,2,4,0
"20100111360323",21389.4,2,6,1500
"20100111360324",32014.2,2,6,0
"20100111361711",8667.6,2,8,29000
"20100111361712",13700.4,1,7,0
"20100111363111",12022.8,2,7,0
"20100111363112",9087,2,4,3300
"20100111364511",10485,1,11,281000
"20100111364512",10065.6,2,11,72000
"20100111364515",14958.6,1,11,0
"20100111364516",15517.8,2,11,0
"20100111365911",8947.2,1,10,0
"20100111365912",8947.2,2,6,9200
"20100111367311",14539.2,2,11,15000
"20100111367312",18873,1,6,0
"20100111371501",6990,1,2,30000
"20100111371502",6570.6,2,6,0
"20100111371503",10904.4,1,6,14400
"20100111372901",10624.8,1,6,60000
"20100111372902",11323.8,2,8,0
"20100111374301",12302.4,1,7,20000
"20100111374302",10205.4,2,7,16000
"20100111374303",27121.2,1,6,700
"20100111378491",1398,1,5,0
"20100111378492",1817.4,2,6,13700
"20100111378493",4054.2,2,10,38100
"20100111379891",12162.6,1,10,0
"20100111379892",17475,2,8,0
"20100111382681",9646.2,2,8,20000
"20100111382682",11883,1,8,50000
"20100111382683",13001.4,1,6,10000
"20100111384081",26422.2,1,1,0
"20100111385481",21109.8,1,6,38000
"20100111385482",24185.4,2,8,40000
"20100111385483",30196.8,1,5,2000
"20100111388281",5592,2,8,11500
"20100111388282",3355.2,1,6,37400
"20100111389671",6710.4,2,6,0
"20100111391071",3075.6,1,5,0
"20100111391072",2656.2,2,6,28800
"20100111392471",6570.6,1,6,0
"20100111392472",7549.2,2,8,49000
"20100111393871",12861.6,2,7,0
"20100111395271",47811.6,1,10,59000
"20100111396661",9087,1,10,48000
"20100111396662",9925.8,2,6,12000
"20100111398061",17894.4,1,10,105000
"20100111398062",13001.4,2,10,1000
"20100111398063",21808.8,2,4,5000
"20100111399461",11743.2,1,6,0
"20100111400861",3355.2,1,6,0
"20100111402261",18593.4,2,7,12000
"20100111403651",9646.2,2,6,0
"20100111403652",25164,1,6,18000
"20100111406451",4194,1,6,0
"20100111406452",4473.6,2,6,0
"20100111407851",3634.8,1,6,36000
"20100111407852",2796,2,8,73000
"20100111409251",16356.6,2,6,1200
"20100111410641",18733.2,2,10,23800
"20100111410642",19152.6,1,11,74000
"20100111410643",34530.6,1,7,6700
"20100111410644",28519.2,1,6,1600
"20100111412041",5452.2,1,7,0
"20100111412042",6291,2,6,0
"20100111413441",10904.4,2,6,24000
"20100111413442",14539.2,1,7,33000
"20100111413443",16216.8,1,6,9500
"20100111414841",34530.6,1,7,20400
"20100111414842",33552,2,11,50000
"20100111416241",10205.4,1,2,0
"20100111416242",11044.2,2,6,0
"20100111417631",5871.6,2,6,0
"20100111417632",4194,1,2,0
"20100111419031",13560.6,1,10,38000
"20100111419032",13560.6,2,10,35000
"20100111420431",4194,1,7,10900
"20100111420432",4054.2,2,6,3300
"20100111421831",19851.6,2,2,0
"20100111421832",14259.6,1,2,22000
"20100111421833",14679,2,7,20700
"20100111423231",51726,1,7,5000
"20100111423232",39144,2,10,3000
"20100111424621",7409.4,2,10,36000
"20100111424622",6850.2,1,6,23000
"20100111424623",8947.2,2,7,0
"20100111424625",24325.2,2,10,0
"20100111426021",4473.6,2,6,20000
"20100111426022",3355.2,1,8,45000
"20100111427421",8947.2,2,6,8000
"20100111427422",11184,1,3,21000
"20100111428821",28099.8,2,10,47000
"20100111430221",26002.8,1,10,20000
"20100111431611",11603.4,2,6,0
"20100111431612",19851.6,2,6,0
"20100111433011",9506.4,2,3,0
"20100111434411",22088.4,1,7,30000
"20100111435811",32713.2,1,5,0
"20100111435812",17475,2,6,7800
"20100111437211",10345.2,1,7,1000
"20100111437212",10624.8,2,6,0
"20100111437213",14119.8,1,2,0
"20100111438601",25863,2,10,95000
"20100111441401",34251,1,6,50000
"20100111442801",12162.6,2,2,35000
"20100111444201",21249.6,2,7,18000
"20100111444202",22088.4,1,6,0
"20100111445591",13700.4,2,6,14000
"20100111445592",17055.6,1,7,40000
"20100111445593",17475,2,6,0
"20100111445594",11603.4,2,6,1100
"20100111445595",10485,1,6,180
"20100111446992",13700.4,2,4,0
"20100111446993",11743.2,1,6,600
"20100111446997",20271,2,6,12000
"20100111448391",13001.4,1,10,117000
"20100111448392",13420.8,2,10,0
"20100111449791",8388,2,10,0
"20100111449792",9925.8,1,10,70000
"20100111451191",7689,2,6,360
"20100111452581",30895.8,1,6,1900
"20100111453981",9506.4,2,11,8000
"20100111455381",11184,1,2,50000
"20100111455382",10205.4,2,6,0
"20100111455384",13420.8,2,6,17000
"20100111456781",13700.4,2,10,50000
"20100111458181",9226.8,1,8,81000
"20100111458182",7828.8,2,6,30000
"20100111458183",11184,1,6,20000
"20100111458184",8388,1,6,8300
"20100111459571",18313.8,2,6,0
"20100111459572",20131.2,2,4,0
"20100111460971",6291,2,3,0
"20100111460972",17195.4,2,6,35000
"20100111462371",12162.6,1,10,55000
"20100111462372",12442.2,2,6,20000
"20100111463771",8527.8,2,6,0
"20100111465171",11044.2,1,10,32000
"20100111465172",7549.2,2,8,32000
"20100111467961",32573.4,2,11,25000
"20100111467962",25303.8,1,11,85000
"20100111467965",37047,2,6,45000
"20100111467966",39283.8,2,6,30000
"20100111469361",7689,2,7,0
"20100111470761",11463.6,1,7,79000
"20100111470762",12582,2,7,44900
"20100111470763",13840.2,1,6,5200
"20100111470764",9366.6,1,5,1200
"20100111472161",2796,2,6,6800
"20100111472162",3495,1,6,67000
"20100111472163",8947.2,1,6,4200
"20100111473551",9226.8,1,6,110000
"20100111473552",10904.4,2,6,0
"20100111474951",13560.6,2,6,0
"20100111474952",11463.6,1,10,0
"20100111476351",14958.6,2,6,0
"20100111479151",2516.4,2,11,0
"20100111479152",4054.2,1,8,0
"20100111479153",2935.8,1,6,5200
"20100111480541",5731.8,2,8,0
"20100111480542",4753.2,1,6,0
"20100111480543",15517.8,1,5,6000
"20100111480544",13281,1,4,0
"20100111481941",8527.8,1,8,0
"20100111481942",9226.8,2,6,0
"20100111481943",9646.2,2,6,0
"20100111483341",7129.8,1,4,0
"20100111483342",7269.6,2,6,22000
"20100111484741",41101.2,2,8,0
"20100111484742",36487.8,1,6,20000
"20100111486141",12861.6,1,11,40000
"20100111488931",21109.8,1,7,13000
"20100111493131",28519.2,2,6,7500
"20100111494521",8807.4,2,6,8600
"20100111494522",11323.8,1,3,0
"20100111495921",37047,2,6,0
"20100111495922",29637.6,1,6,0
"20100111497321",14259.6,2,7,20000
"20100111497322",17055.6,1,6,39000
"20100111497323",11743.2,1,5,800
"20100111498721",11743.2,1,10,56000
"20100111498722",10205.4,2,10,40000
"20100111500121",10485,2,6,19600
"20100111501511",6990,1,6,20000
"20100111501512",9506.4,2,6,14000
"20100111502911",2236.8,2,6,30000
"20100111504311",7269.6,2,6,93000
"20100111504312",6011.4,1,6,0
"20100111505711",22927.2,1,6,80000
"20100111507111",11184,1,6,0
"20100111507112",14958.6,2,6,19000
"20100111509901",10345.2,1,6,0
"20100111509902",9786,2,10,12000
"20100111509903",13141.2,1,7,7000
"20100111509904",11323.8,2,6,6000
"20100111511301",5452.2,1,6,0
"20100111512701",2796,2,2,33000
"20100111514101",12302.4,1,6,0
"20100111515491",10345.2,1,10,120000
"20100111516891",9366.6,2,10,0
"20100111518291",8667.6,1,6,60000
"20100111518292",6291,2,6,0
"20100111518293",11463.6,1,7,7000
"20100111518294",7269.6,1,10,17000
"20100111518295",6151.2,2,6,13000
"20100111518296",6011.4,2,6,1200
"20100111518297",6291,2,6,0
"20100111519691",11184,2,6,0
"20100111519692",17894.4,1,6,0
"20100111523882",14119.8,2,6,0
"20100111523883",12721.8,2,6,0
"20100111525281",23626.2,1,6,16000
"20100111526681",7968.6,2,7,36800
"20100111529471",7968.6,1,7,76000
"20100111529472",9925.8,2,7,0
"20100111532271",7828.8,2,10,0
"20100111532272",6850.2,1,10,0
"20100111533671",9786,2,6,6000
"20100111535071",7968.6,2,6,0
"20100111535072",8108.4,1,5,1e+05
"20100111537861",15238.2,1,7,23000
"20100111539261",9506.4,2,10,24700
"20100111540661",11603.4,1,10,0
"20100111540662",11323.8,2,10,0
"20100111542061",23766,2,2,12200
"20100111542063",9925.8,2,6,0
"20100111543451",11184,1,7,162000
"20100111543452",13141.2,1,11,0
"20100111544851",8388,1,6,50000
"20100111544852",12442.2,2,3,0
"20100111546251",13141.2,1,10,45000
"20100111546252",12302.4,2,10,24500
"20100111547651",14119.8,1,8,0
"20100111549051",7269.6,2,7,0
"20100111550441",18174,1,3,36300
"20100111551841",14399.4,1,8,54000
"20100111553241",8947.2,2,6,16900
"20100111553242",10345.2,1,5,17800
"20100111554641",7828.8,2,8,30300
"20100111556041",10764.6,1,2,0
"20100111556042",7549.2,2,4,0
"20100111556043",10065.6,2,4,0
"20100111556044",6011.4,1,6,0
"20100111558832",11323.8,2,8,0
"20100111560231",10065.6,1,6,12000
"20100111563031",8947.2,1,6,0
"20100111564421",11044.2,1,7,44000
"20100111568621",15378,1,6,0
"20100111568622",10764.6,2,8,0
"20100111570021",8388,2,6,0
"20100111571411",6151.2,1,10,38400
"20100111571412",6990,2,10,51000
"20100111572811",6570.6,1,6,32000
"20100111572812",9506.4,2,6,18000
"20100111574211",8388,2,6,39000
"20100111574212",10205.4,1,6,65000
"20100111574213",7549.2,1,3,0
"20100111577011",34670.4,2,8,45000
"20100111578401",18313.8,1,7,0
"20100111579801",2376.6,1,6,52000
"20100111579802",3774.6,1,2,900
"20100111581202",13001.4,1,10,0
"20100111582601",45295.2,1,4,0
"20100111584001",45854.4,1,10,51000
"20100111584004",46413.6,2,7,40000
"20100111585391",16216.8,2,10,2400
"20100111586791",11184,1,6,0
"20100111586792",11743.2,2,6,70000
"20100111588191",18034.2,1,11,1e+05
"20100111588192",19572,2,11,0
"20100111589591",14679,1,2,120000
"20100111589592",18873,1,6,21400
"20100111589593",17754.6,2,6,0
"20100111589594",18733.2,2,2,0
"20100111590991",10624.8,1,6,31000
"20100111590992",8248.2,2,4,30000
"20100111592381",9366.6,2,5,0
"20100111593781",6850.2,1,6,40000
"20100111595181",12022.8,2,6,0
"20100111595182",20550.6,2,6,0
"20100111596581",6570.6,2,6,0
"20100111597981",7409.4,1,2,1e+05
"20100111597982",7828.8,2,5,0
"20100111597983",9226.8,1,6,0
"20100111599371",11743.2,1,6,50000
"20100111599372",12721.8,2,11,50000
"20100111600771",12022.8,2,7,0
"20100111600772",9925.8,1,6,0
"20100111602171",13980,2,6,0
"20100111602172",11323.8,1,6,0
"20100111603571",6710.4,1,7,0
"20100111603572",14399.4,2,8,0
"20100111603573",7129.8,1,5,0
"20100111603574",7129.8,2,4,0
"20100111604971",9226.8,2,11,43400
"20100111604972",8108.4,1,11,57000
"20100111606361",36068.4,2,6,14400
"20100111606362",35649,1,6,0
"20100111607761",12022.8,1,7,65000
"20100111607762",11603.4,2,11,58000
"20100111607763",10624.8,2,4,0
"20100111609161",16077,1,11,98000
"20100111609162",11603.4,2,7,0
"20100111610561",8248.2,1,2,0
"20100111610562",7549.2,2,6,0
"20100111611961",11323.8,2,7,2400
"20100111611962",16776,2,7,11000
"20100111613351",11463.6,1,11,312000
"20100111613352",12442.2,2,11,30700
"20100111613353",16077,1,10,17000
"20100111613354",19711.8,2,10,0
"20100111613355",19572,2,6,0
"20100111614751",37606.2,2,10,3000
"20100111616151",16077,1,11,39300
"20100111616152",13141.2,2,8,0
"20100111617551",8527.8,2,6,0
"20100111618951",13141.2,2,6,6000
"20100111621741",10205.4,1,6,0
"20100111621742",8947.2,2,6,0
"20100111623141",12861.6,1,10,0
"20100111627331",2656.2,1,6,55000
"20100111627332",2516.4,2,6,30000
"20100111627333",3075.6,2,6,10000
"20100111628731",13560.6,1,11,0
"20100111628732",13281,2,11,0
"20100111630131",17894.4,1,6,21700
"20100111630132",15238.2,2,6,30000
"20100111631531",7968.6,1,7,27000
"20100111631532",12582,2,11,0
"20100111634321",8667.6,1,8,17500
"20100111634322",5592,2,8,0
"20100111635721",9226.8,2,6,0
"20100111637121",15238.2,1,6,17800
"20100111637122",15937.2,2,5,0
"20100111638521",28798.8,1,4,0
"20100111638522",27820.2,2,7,22000
"20100111639921",4054.2,2,6,22900
"20100111639923",7549.2,1,6,0
"20100111639924",4054.2,1,6,0
"20100111641311",12022.8,1,11,48900
"20100111641312",13141.2,2,10,49500
"20100111642711",5452.2,1,6,0
"20100111644111",14259.6,1,7,36000
"20100111644112",14679,2,8,65000
"20100111645511",13001.4,2,6,7500
"20100111645512",15657.6,1,7,75000
"20100111645513",15098.4,2,6,5000
"20100111645514",15378,2,6,2000
"20100111646911",10065.6,1,6,52000
"20100111648301",17475,2,5,0
"20100111649701",7828.8,2,7,0
"20100111649702",8527.8,1,8,12000
"20100111651101",11603.4,1,1,0
"20100111652501",12162.6,2,6,0
"20100111655291",9786,1,6,0
"20100111655292",12861.6,2,6,0
"20100111656691",7409.4,2,10,39000
"20100111656692",9226.8,1,8,42000
"20100111658091",20410.8,1,6,28800
"20100111658092",15657.6,2,6,16100
"20100111659491",7689,2,7,80000
"20100111660891",27261,1,6,27200
"20100111660892",19432.2,1,2,0
"20100111662281",6990,1,6,0
"20100111665081",12582,2,10,40000
"20100111666481",12861.6,1,7,0
"20100111666482",12302.4,2,6,0
"20100111667881",49768.8,2,6,19800
"20100111667884",21389.4,1,6,0
"20100111669271",10764.6,1,11,94000
"20100111669272",9366.6,2,10,66000
"20100111670671",11463.6,2,10,0
"20100111670672",14539.2,2,10,16200
"20100111672071",10904.4,1,8,0
"20100111672072",12022.8,2,8,18100
"20100111674871",18593.4,2,7,1600
"20100111676261",14539.2,2,6,0
"20100111676262",15238.2,1,7,65000
"20100111677661",11883,2,6,0
"20100111679061",35369.4,1,10,120000
"20100111679062",36907.2,2,10,50000
"20100111680461",14818.8,1,6,0
"20100111681861",14958.6,1,6,0
"20100111681862",14539.2,2,7,0
"20100111681863",20550.6,1,6,12000
"20100111683251",8947.2,1,10,0
"20100111684651",15517.8,1,7,0
"20100111684652",15238.2,2,6,0
"20100111686051",10485,1,6,30000
"20100111687451",17195.4,1,7,6000
"20100111688851",14119.8,2,6,0
"20100111688852",12582,1,5,0
"20100111690241",12162.6,1,6,33600
"20100111690242",10764.6,2,11,42000
"20100111691641",14539.2,1,7,1200
"20100111693041",13281,1,6,57000
"20100111693042",13141.2,2,6,22000
"20100111693043",16077,2,8,0
"20100111693044",12582,1,4,0
"20100111693046",15657.6,1,6,0
"20100111695841",13001.4,1,7,22000
"20100111695842",14818.8,1,11,6000
"20100111697231",9506.4,1,8,0
"20100111697232",8248.2,2,1,22400
"20100111698631",9087,1,10,85000
"20100111698632",9506.4,2,11,48000
"20100111700031",11323.8,1,11,0
"20100111700032",8108.4,2,6,0
"20100111701431",9366.6,2,6,0
"20100111702831",11463.6,2,10,130000
"20100111702832",9786,1,10,30000
"20100111704221",9506.4,1,6,48000
"20100111704222",10904.4,2,6,38000
"20100111704223",15797.4,2,6,0
"20100111705621",12162.6,1,6,30000
"20100111705622",17614.8,2,7,0
"20100111705623",14818.8,1,7,8500
"20100111707021",10624.8,1,11,83000
"20100111708421",7828.8,2,8,350
"20100111708422",4333.8,2,6,2500
"20100111709821",10764.6,1,10,45000
"20100111709822",8807.4,2,6,10600
"20100111709823",7269.6,2,3,0
"20100111711211",9087,2,7,0
"20100111712611",19572,1,6,0
"20100111714011",15098.4,2,4,0
"20100111715411",15797.4,1,7,42000
"20100111716812",6850.2,2,7,0
"20100111718201",8248.2,1,6,25700
"20100111719601",15098.4,2,11,0
"20100111722401",37047,1,10,85000
"20100111722402",51446.4,2,10,12000
"20100111723801",3634.8,1,11,322000
"20100111723802",3495,2,11,86000
"20100111725191",13420.8,1,7,60000
"20100111725192",8108.4,2,7,0
"20100111725193",10485,2,5,0
"20100111725194",10345.2,2,4,0
"20100111726591",30476.4,2,6,11000
"20100111726592",37746,2,7,9000
"20100111727991",11883,1,7,0
"20100111727992",9786,2,4,20000
"20100111729391",8248.2,1,6,0
"20100111730791",4473.6,2,7,0
"20100111730792",5032.8,1,7,0
"20100111732181",10345.2,1,7,0
"20100111733581",11883,1,7,0
"20100111734981",26142.6,2,6,0
"20100111736381",12721.8,1,6,24000
"20100111736383",9786,2,6,5000
"20100111737782",11883,2,7,4500
"20100111741971",8527.8,1,7,37400
"20100111741972",12582,2,7,3100
"20100111741973",9226.8,2,6,4000
"20100111743371",40542,2,6,20000
"20100111743373",56619,1,2,20000
"20100111744771",14958.6,1,7,0
"20100111744772",19991.4,2,7,22000
"20100111744773",26562,1,11,1e+05
"20100111744774",18733.2,2,11,1e+05
"20100111746161",13001.4,1,10,0
"20100111747561",5871.6,2,10,0
"20100111748961",13001.4,2,6,0
"20100111750361",25024.2,2,6,13500
"20100111750362",28519.2,2,6,18500
"20100111751761",6011.4,1,4,0
"20100111751762",4473.6,2,4,0
"20100111753151",12302.4,2,7,0
"20100111754551",7549.2,1,6,52000
"20100111754552",8667.6,2,6,4600
"20100111755951",11044.2,1,7,0
"20100111757351",4893,1,5,28800
"20100111758751",39004.2,2,7,25600
"20100111758752",29358,1,6,0
"20100111760141",8527.8,1,11,1e+05
"20100111760142",9506.4,2,11,73000
"20100111761541",11743.2,1,6,26700
"20100111761542",10904.4,2,6,0
"20100111762941",42219.6,1,10,15000
"20100111765741",20690.4,1,11,42000
"20100111765742",25723.2,1,6,60000
"20100111765743",25723.2,2,10,47000
"20100111767131",24465,2,2,7200
"20100111767132",21249.6,1,2,14400
"20100111768531",8248.2,1,11,322000
"20100111768535",8108.4,1,10,17000
"20100111769931",3075.6,1,8,30000
"20100111771331",48370.8,2,6,22000
"20100111772731",27820.2,1,7,0
"20100111772732",27121.2,1,7,0
"20100111774121",14399.4,2,6,0
"20100111775521",7828.8,2,10,55000
"20100111775522",7409.4,1,6,0
"20100111776921",14818.8,1,6,27000
"20100111776922",13700.4,2,7,0
"20100111778321",9366.6,2,3,0
"20100111779721",7549.2,1,8,90000
"20100111779722",7828.8,2,6,18700
"20100111781111",18313.8,2,7,22500
"20100111782511",8527.8,1,10,58000
"20100111782512",8667.6,2,8,65000
"20100111783911",8807.4,2,7,0
"20100111785311",11323.8,2,6,38000
"20100111785312",14818.8,1,11,47000
"20100111786711",6850.2,1,6,8000
"20100111786712",7828.8,2,6,12000
"20100111789501",31594.8,2,6,16000
"20100111790901",15517.8,1,7,0
"20100111792301",9226.8,2,6,41000
"20100111792302",10205.4,1,6,60000
"20100111793701",15098.4,2,6,16000
"20100111795091",7828.8,1,5,50000
"20100111795092",10624.8,2,5,8000
"20100111796491",9087,1,7,24000
"20100111796492",8248.2,2,7,39500
"20100111796493",12022.8,1,3,0
"20100111797891",9506.4,1,7,0
"20100111797892",11883,2,10,27000
"20100111799291",32433.6,1,7,17500
"20100111800691",2376.6,1,5,38000
"20100111800692",5452.2,2,8,0
"20100111802081",9786,2,7,3600
"20100111802082",19012.8,2,7,1100
"20100111803481",9366.6,1,10,29000
"20100111803482",8248.2,2,6,0
"20100111804881",2656.2,2,10,40000
"20100111804882",3355.2,1,7,0
"20100111806281",9226.8,1,6,60000
"20100111806282",9786,2,6,15000
"20100111807681",27400.8,1,6,40000
"20100111807682",31035.6,2,7,0
"20100111807685",29358,1,4,0
"20100111809071",6291,2,10,45000
"20100111809072",6151.2,1,10,89000
"20100111810471",9087,1,7,0
"20100111810472",10485,2,10,38000
"20100111816061",8248.2,2,6,10800
"20100111816062",11883,1,6,6000
"20100111817461",16636.2,2,10,1300
"20100111818861",8527.8,1,6,16000
"20100111820261",11603.4,1,6,85000
"20100111821661",10345.2,1,8,3000
"20100111823051",7689,2,6,0
"20100111824451",13840.2,1,6,0
"20100111825851",11044.2,1,10,0
"20100111827251",11044.2,2,10,0
"20100111828651",11463.6,2,6,0
"20100111828652",6850.2,1,7,11900
"20100111830041",6291,1,7,2000
"20100111830042",6850.2,2,7,6500
"20100111830043",8108.4,1,6,20000
"20100111830044",10485,2,6,0
"20100111830045",9226.8,2,6,0
"20100111831441",26981.4,1,4,22100
"20100111831442",33971.4,2,3,0
"20100111831443",27960,1,2,0
"20100111831444",27960,1,4,0
"20100111832841",17754.6,1,10,50000
"20100111832842",24604.8,2,6,0
"20100111832843",13420.8,2,5,0
"20100111834241",16077,2,5,0
"20100111834242",23766,1,7,0
"20100111834244",17195.4,2,4,23000
"20100111834245",21669,1,3,20000
"20100111835641",12582,1,7,25000
"20100111835642",13001.4,2,6,0
"20100111837031",15517.8,2,6,0
"20100111838431",38305.2,1,2,23000
"20100111838432",33412.2,2,1,2000
"20100111838433",47252.4,2,5,0
"20100111839831",27540.6,2,7,38000
"20100111839832",31455,1,6,25000
"20100111841231",8667.6,1,6,20700
"20100111841232",8807.4,2,6,0
"20100111844021",9226.8,2,6,38000
"20100111844022",12022.8,1,6,0
"20100111845421",8947.2,1,10,322000
"20100111845422",9925.8,2,10,53000
"20100111846821",27540.6,1,6,11000
"20100111846822",16915.8,2,6,0
"20100111846823",24185.4,1,6,0
"20100111846824",20410.8,1,6,1800
"20100111848221",8527.8,2,10,0
"20100111848222",9925.8,2,7,6400
"20100111848223",8108.4,1,4,0
"20100111848224",9226.8,1,6,320
"20100111851011",8108.4,1,6,0
"20100111851012",10764.6,2,7,83000
"20100111852411",51166.8,1,11,70000
"20100111852412",38864.4,2,10,60000
"20100111853811",9646.2,2,7,0
"20100111855211",2935.8,1,6,20000
"20100111855212",2935.8,2,10,6000
"20100111856611",12582,1,6,6000
"20100111856612",14399.4,2,8,0
"20100111858001",31175.4,1,6,0
"20100111858002",29358,2,6,0
"20100111860801",9226.8,2,5,0
"20100111862201",10624.8,2,6,0
"20100111862202",15517.8,1,6,0
"20100111862203",8527.8,2,8,0
"20100111864991",14539.2,1,6,0
